2020-01-12,Princeton,62,Penn,53
2020-01-12,Radford,79,Presbyterian,77
2020-01-12,Richmond,76,George Washington,56
2020-01-12,South Carolina St,72,Morgan St,68
2020-01-12,South Dakota St,84,Oral Roberts,65
2020-01-12,Sacred Heart,98,Bryant,70
2020-01-12,Sam Houston St,66,Incarnate Word,52
2020-01-12,UC Santa Barbara,72,UC Riverside,64
2020-01-12,SMU,77,Tulsa,57
2020-01-12,Southern Miss,73,UAB,68
2020-01-12,Southern Utah,84,Northern Arizona,82
2020-01-12,St. Bonaventure,71,Fordham,64
2020-01-12,St. Francis NY,72,St. Francis PA,68
2020-01-12,Saint Louis,71,La Salle,64
2020-01-12,Saint Mary's,71,Loyola Marymount,60
2020-01-12,Stanford,85,Arizona St,71
2020-01-12,Stony Brook,62,New Hampshire,44
2020-01-12,Temple,82,South Florida,80
2020-01-12,Tennessee,78,Florida,67
2020-01-12,Texas A&M,81,Alabama,80
2020-01-12,Texas St,70,Appalachian St,69
2020-01-12,Texas Tech,68,Texas,62
2020-01-12,Toledo,85,Western Michigan,77
2020-01-12,Troy,90,Arkansas St,85
2020-01-12,UC Irvine,63,Cal St Fullerton,46
2020-01-12,Louisiana Lafayette,87,Georgia Southern,85
2020-01-12,UNC Greensboro,89,Furman,79
2020-01-12,UNC Wilmington,97,Drexel,83
2020-01-12,UT Arlington,61,Coastal Carolina,58
2020-01-12,UTSA,76,North Texas,74
2020-01-12,Utah,88,Washington St,70
2020-01-12,Utah St,71,Wyoming,55
2020-01-12,Utah Valley,88,Seattle,78
2020-01-12,UTEP,65,Rice,64
2020-01-12,Valparaiso,65,Southern Illinois,61
2020-01-12,Vermont,81,Hartford,62
2020-01-12,Virginia,63,Clemson,43
2020-01-12,Western Carolina,94,The Citadel,82
2020-01-12,Wagner,66,Fairleigh Dickinson,60
2020-01-12,Washington,77,Colorado,70
2020-01-12,Weber St,95,Portland St,88
2020-01-12,Winthrop,80,High Point,63
2020-01-12,Wofford,90,VMI,76
2020-01-12,Youngstown St,82,IUPUI,76
2020-01-12,Cal Baptist,77,Chicago St,75
2020-01-12,North Alabama,61,NJIT,55
2020-01-13,Dayton,72,Massachusetts,67
2020-01-13,George Mason,84,Rhode Island,67
2020-01-13,Iona,88,Canisius,70
2020-01-13,Memphis,83,Tulane,79
2020-01-13,Michigan,80,Northwestern,60
2020-01-13,Michigan St,71,Penn St,56
2020-01-13,Northern Iowa,57,Drake,54
2020-01-13,Oregon,81,USC,60
2020-01-13,Oregon St,79,UCLA,66
2020-01-13,Quinnipiac,80,Fairfield,78
2020-01-13,Rider,104,Niagara,84
2020-01-13,South Carolina,85,Missouri,75
2020-01-13,South Dakota,87,Fort Wayne,73
2020-01-13,Saint Peter's,72,Marist,63
2020-01-13,UCF,76,East Carolina,65
2020-01-13,Villanova,90,Creighton,78
2020-01-13,Xavier,70,Butler,69
2020-01-14,Alabama St,81,Mississippi Valley St,79
2020-01-14,Arkansas Pine Bluff,50,Alabama A&M,49
2020-01-14,Baylor,73,Oklahoma St,69
2020-01-14,Bucknell,93,Holy Cross,78
2020-01-14,Grambling St,77,Alcorn St,42
2020-01-14,Jackson St,64,Southern Univ,58
2020-01-14,Kansas,80,Texas,78
2020-01-14,Maryland,64,Wisconsin,60
2020-01-14,Monmouth,63,Siena,60
2020-01-14,Northern Colorado,73,Montana St,70
2020-01-14,North Carolina A&T,67,Maryland Eastern Shore,58
2020-01-14,North Carolina Central,71,Delaware St,70
2020-01-14,Nebraska,66,Indiana,51
2020-01-14,Norfolk St,75,Bethune Cookman,68
2020-01-14,Pittsburgh,75,Florida St,62
2020-01-14,South Carolina St,70,Coppin St,68
2020-01-14,Syracuse,95,Duke,91
2020-01-15,Akron,51,Eastern Michigan,49
2020-01-15,Bowling Green,79,Ball St,78
2020-01-15,Buffalo,88,Western Michigan,79
2020-01-15,Central Michigan,78,Northern Illinois,69
2020-01-15,Cincinnati,82,South Florida,74
2020-01-15,Illinois St,59,Southern Illinois,58
2020-01-15,Kent St,66,Ohio,52
2020-01-15,Kentucky,69,Georgia,49
2020-01-15,Loyola Chicago,71,Valparaiso,54
2020-01-15,LSU,83,Mississippi,69
2020-01-15,Marquette,74,Georgetown,71
2020-01-15,Mississippi St,71,Florida,68
2020-01-15,Morgan St,89,Howard,86
2020-01-15,Nevada,72,Boise St,71
2020-01-15,North Carolina,75,Notre Dame,69
2020-01-15,Providence,72,Seton Hall,63
2020-01-15,Purdue,89,Rutgers,54
2020-01-15,San Diego St,97,New Mexico,77
2020-01-15,Saint Joseph's,61,Davidson,60
2020-01-15,Saint Louis,63,Fordham,60
2020-01-15,TCU,98,West Virginia,67
2020-01-15,Tennessee,106,Arkansas,87
2020-01-15,Toledo,71,Miami OH,59
2020-01-15,Virginia,81,Virginia Tech,59
2020-01-15,Wake Forest,71,North Carolina St,67
2020-01-16,Abilene Christian,75,Houston Baptist,68
2020-01-16,Air Force,106,UNLV,88
2020-01-16,Alabama,70,Missouri,60
2020-01-16,Army,91,Colgate,81
2020-01-16,Auburn,85,Texas A&M,66
2020-01-16,Butler,87,DePaul,69
2020-01-16,Campbell,70,UNC Asheville,53
2020-01-16,Central Arkansas,77,Incarnate Word,60
2020-01-16,Clemson,72,Georgia Tech,60
2020-01-16,Denver,80,North Dakota St,65
2020-01-16,Drake,69,Bradley,52
2020-01-16,Duquesne,74,Richmond,68
2020-01-16,Evansville,70,Missouri St,64
2020-01-16,George Washington,59,La Salle,56
2020-01-16,George Mason,68,Massachusetts,63
2020-01-16,Hartford,77,Maine,76
2020-01-16,High Point,71,USC Upstate,54
2020-01-16,Houston,69,SMU,58
2020-01-16,Illinois,95,Minnesota,68
2020-01-16,Iowa,89,Penn St,82
2020-01-16,Iowa St,68,Texas Tech,64
2020-01-16,Kansas St,74,Oklahoma,61
2020-01-16,Lehigh,83,American Univ,76
2020-01-16,Liberty,62,Kennesaw St,41
2020-01-16,Lipscomb,70,NJIT,52
2020-01-16,Long Beach St,80,UC Irvine,70
2020-01-16,Longwood,75,Winthrop,61
2020-01-16,Louisville,80,Boston College,70
2020-01-16,Loyola MD,81,Boston University,73
2020-01-16,UMass Lowell,84,Albany,72
2020-01-16,McNeese St,86,Nicholls St,75
2020-01-16,Navy,85,Lafayette,77
2020-01-16,New Orleans,68,Stephen F. Austin,61
2020-01-16,North Florida,87,Stetson,77
2020-01-16,Northern Iowa,69,Indiana St,64
2020-01-16,Presbyterian,85,Hampton,70
2020-01-16,Rhode Island,75,St. Bonaventure,63
2020-01-16,South Dakota St,78,North Dakota,74
2020-01-16,Sam Houston St,72,Texas A&M Corpus Chris,50
2020-01-16,Southeastern Louisiana,76,Lamar,69
2020-01-16,South Carolina,74,Vanderbilt,71
2020-01-16,St. John's,81,Creighton,66
2020-01-16,Temple,85,East Carolina,74
2020-01-16,Tulsa,89,Connecticut,83
2020-01-16,UMBC,68,Binghamton,49
2020-01-16,Utah St,81,San Jose St,63
2020-01-16,VCU,76,Dayton,71
2020-01-16,Vermont,73,New Hampshire,59
2020-01-16,Wichita St,75,UCF,67
2020-01-16,North Alabama,91,Jacksonville,88
2020-01-17,Arizona St,70,Oregon St,67
2020-01-17,Austin Peay,79,SIU Edwardsville,71
2020-01-17,BYU,87,Pepperdine,76
2020-01-17,Canisius,65,Quinnipiac,63
2020-01-17,Chattanooga,73,Mercer,70
2020-01-17,Cal St Bakersfield,74,UMKC,73
2020-01-17,Cal St Fullerton,69,UC Riverside,61
2020-01-17,Sacramento St,66,Northern Arizona,64
2020-01-17,Delaware,76,James Madison,69
2020-01-17,Drexel,72,Towson,66
2020-01-17,Eastern Kentucky,97,Tennessee Martin,73
2020-01-17,East Tennessee St,85,VMI,82
2020-01-17,FIU,77,Western Kentucky,76
2020-01-17,Georgia Southern,90,Troy,82
2020-01-17,Georgia St,69,South Alabama,66
2020-01-17,Gonzaga,73,Loyola Marymount,55
2020-01-17,Grand Canyon,80,Chicago St,46
2020-01-17,Hawaii,84,Cal St Northridge,79
2020-01-17,Hofstra,87,UNC Wilmington,72
2020-01-17,IUPUI,76,Green Bay,70
2020-01-17,Jacksonville St,91,Belmont,80
2020-01-17,Manhattan,58,Saint Peter's,56
2020-01-17,Marshall,96,Florida Atlantic,84
2020-01-17,Michigan St,70,Nebraska,64
2020-01-17,Monmouth,74,Fairfield,57
2020-01-17,Morehead St,73,Southeast Missouri St,69
2020-01-17,Middle Tennessee,89,UTSA,86
2020-01-17,Murray St,83,Eastern Illinois,61
2020-01-17,Northern Kentucky,91,Cleveland St,76
2020-01-17,Nebraska Omaha,80,Western Illinois,71
2020-01-17,New Mexico St,87,Seattle,60
2020-01-17,Northeastern,69,College of Charleston,60
2020-01-17,Old Dominion,64,Louisiana Tech,63
2020-01-17,Oral Roberts,77,South Dakota,74
2020-01-17,Oregon,59,Arizona,54
2020-01-17,Radford,75,Gardner Webb,58
2020-01-17,Samford,80,The Citadel,77
2020-01-17,San Diego,76,Portland,55
2020-01-17,San Francisco,53,Pacific,52
2020-01-17,UC Santa Barbara,69,UC Davis,58
2020-01-17,Siena,66,Niagara,57
2020-01-17,Southern Miss,63,Charlotte,60
2020-01-17,Southern Utah,83,Portland St,69
2020-01-17,Saint Mary's,75,Santa Clara,55
2020-01-17,Tennessee St,79,Tennessee Tech,62
2020-01-17,Texas St,80,Little Rock,62
2020-01-17,UAB,76,UTEP,63
2020-01-17,UNC Greensboro,69,Western Carolina,60
2020-01-17,UT Arlington,68,Arkansas St,59
2020-01-17,Utah Valley,82,UT Rio Grande Valley,61
2020-01-17,Washington,80,Stanford,64
2020-01-17,Washington St,82,California,59
2020-01-17,Weber St,76,Idaho St,59
2020-01-17,Milwaukee,81,Illinois Chicago,69
2020-01-17,Wright St,80,Youngstown St,74
2020-01-18,Buffalo,77,Eastern Michigan,65
2020-01-18,Iona,90,Marist,77
2020-01-18,Maryland,75,Ohio St,61
2020-01-18,Northwestern,65,Rutgers,57
2020-01-18,Saint Louis,68,Saint Joseph's,57
2020-01-18,Toledo,75,Ohio,52
2020-01-18,Villanova,85,Xavier,75
2020-01-19,Abilene Christian,78,Northwestern St,69
2020-01-19,Alabama St,72,Alabama A&M,54
2020-01-19,Alcorn St,63,Mississippi Valley St,57
2020-01-19,Arizona,82,Oregon St,71
2020-01-19,Arizona St,78,Oregon,64
2020-01-19,Army,72,Navy,61
2020-01-19,Ball St,83,Central Michigan,72
2020-01-19,Baylor,73,Texas Tech,62
2020-01-19,Belmont,92,Tennessee St,74
2020-01-19,Bethune Cookman,69,Delaware St,49
2020-01-19,Bowling Green,79,Western Michigan,48
2020-01-19,Bucknell,85,Lehigh,83
2020-01-19,Butler,80,St. John's,71
2020-01-19,Campbell,73,Charleston Southern,72
2020-01-19,Canisius,73,Fairfield,68
2020-01-19,Central Arkansas,74,Nicholls St,68
2020-01-19,Charlotte,55,Louisiana Tech,40
2020-01-19,Chattanooga,73,The Citadel,71
2020-01-19,Cincinnati,66,Wichita St,55
2020-01-19,Coastal Carolina,89,Appalachian St,72
2020-01-19,Colgate,77,Boston University,56
2020-01-19,Connecticut,87,Tulane,71
2020-01-19,Coppin St,64,North Carolina Central,60
2020-01-19,Cornell,60,Columbia,59
2020-01-19,Cal St Bakersfield,86,Chicago St,73
2020-01-19,Cal St Fullerton,92,Long Beach St,90
2020-01-19,Davidson,75,Richmond,62
2020-01-19,Dayton,89,St. Bonaventure,86
2020-01-19,DePaul,97,Seton Hall,93
2020-01-19,Drexel,73,James Madison,68
2020-01-19,Duke,72,Virginia,70
2020-01-19,Eastern Illinois,85,Austin Peay,83
2020-01-19,Eastern Kentucky,85,Southeast Missouri St,83
2020-01-19,Eastern Washington,85,Montana St,81
2020-01-19,Elon,76,William & Mary,71
2020-01-19,Florida Gulf Coast,72,Kennesaw St,59
2020-01-19,Florida,62,Georgia,52
2020-01-19,Fresno St,63,Boise St,53
2020-01-19,Georgia Southern,88,South Alabama,86
2020-01-19,Gardner Webb,87,Hampton,74
2020-01-19,George Mason,71,Fordham,68
2020-01-19,Gonzaga,89,Portland,66
2020-01-19,Grambling St,88,Texas Southern,87
2020-01-19,Grand Canyon,78,UMKC,50
2020-01-19,Hofstra,86,College of Charleston,72
2020-01-19,Houston,69,South Florida,60
2020-01-19,Howard,71,South Carolina St,67
2020-01-19,Illinois St,78,Evansville,70
2020-01-19,Iowa St,72,Oklahoma St,59
2020-01-19,Jacksonville St,65,Tennessee Tech,48
2020-01-19,Kansas St,65,TCU,55
2020-01-19,Kent St,78,Northern Illinois,68
2020-01-19,Kentucky,82,Auburn,80
2020-01-19,Lafayette,84,American Univ,79
2020-01-19,Liberty,70,North Florida,64
2020-01-19,LIU Brooklyn,79,Fairleigh Dickinson,77
2020-01-19,Louisville,79,Georgia Tech,51
2020-01-19,Loyola Marymount,74,Pepperdine,70
2020-01-19,Loyola MD,67,Holy Cross,65
2020-01-19,Loyola Chicago,75,Indiana St,67
2020-01-19,LSU,89,South Carolina,67
2020-01-19,UMass Lowell,76,Hartford,73
2020-01-19,Marshall,105,FIU,97
2020-01-19,Maryland Eastern Shore,60,Florida A&M,58
2020-01-19,Memphis,83,SMU,61
2020-01-19,Mercer,93,Samford,87
2020-01-19,Miami OH,68,Akron,61
2020-01-19,Minnesota,65,Penn St,64
2020-01-19,Mississippi,84,Arkansas,67
2020-01-19,Mississippi St,71,Vanderbilt,55
2020-01-19,Missouri,66,Texas A&M,43
2020-01-19,Montana,69,Idaho,51
2020-01-19,Morehead St,85,Tennessee Martin,77
2020-01-19,Mount St. Mary's,70,Wagner,56
2020-01-19,Middle Tennessee,75,UTEP,72
2020-01-19,Murray St,82,SIU Edwardsville,72
2020-01-19,North Dakota St,67,North Dakota,65
2020-01-19,Northern Kentucky,82,Youngstown St,74
2020-01-19,North Carolina A&T,57,Morgan St,53
2020-01-19,North Carolina St,77,Notre Dame,73
2020-01-19,Nevada,67,Air Force,52
2020-01-19,New Mexico,83,Wyoming,53
2020-01-19,New Mexico St,83,Utah Valley,78
2020-01-19,Niagara,75,Quinnipiac,72
2020-01-19,NJIT,77,Jacksonville,74
2020-01-19,Norfolk St,82,Savannah St,76
2020-01-19,North Carolina,85,Miami FL,76
2020-01-19,North Texas,76,Rice,75
2020-01-19,Northeastern,88,UNC Wilmington,71
2020-01-19,Northern Arizona,82,Portland St,75
2020-01-19,Oakland,79,Detroit,73
2020-01-19,Old Dominion,76,Southern Miss,62
2020-01-19,Penn,77,Temple,70
2020-01-19,Prairie View A&M,55,Jackson St,51
2020-01-19,Presbyterian,71,Longwood,64
2020-01-19,Purdue,70,Indiana,55
2020-01-19,Radford,71,UNC Asheville,63
2020-01-19,Rhode Island,78,La Salle,67
2020-01-19,Rider,60,Manhattan,47
2020-01-19,Robert Morris,79,Bryant,65
2020-01-19,Sam Houston St,71,Houston Baptist,65
2020-01-19,San Francisco,82,BYU,63
2020-01-19,Santa Clara,69,Pacific,57
2020-01-19,Southeastern Louisiana,74,McNeese St,71
2020-01-19,Stephen F. Austin,74,Incarnate Word,71
2020-01-19,Southern Univ,69,Arkansas Pine Bluff,67
2020-01-19,Southern Utah,76,Sacramento St,71
2020-01-19,St. Francis NY,92,Sacred Heart,85
2020-01-19,St. Francis PA,80,Central Connecticut,69
2020-01-19,Saint Mary's,76,San Diego,59
2020-01-19,Stanford,78,Washington St,66
2020-01-19,Stony Brook,64,Maine,61
2020-01-19,Syracuse,74,Pittsburgh,63
2020-01-19,Texas A&M Corpus Chris,76,New Orleans,61
2020-01-19,Tennessee,71,Alabama,68
2020-01-19,Texas,75,Oklahoma,72
2020-01-19,Texas St,77,Arkansas St,64
2020-01-19,Towson,64,Delaware,63
2020-01-19,Troy,77,Georgia St,75
2020-01-19,UT Rio Grande Valley,67,Seattle,62
2020-01-19,UAB,83,UTSA,73
2020-01-19,UC Davis,75,Cal Poly,63
2020-01-19,UC Irvine,74,Cal St Northridge,68
2020-01-19,UC Riverside,75,Hawaii,71
2020-01-19,UCF,64,Tulsa,62
2020-01-19,Louisiana Monroe,99,Louisiana Lafayette,95
2020-01-19,UMBC,65,Albany,64
2020-01-19,UNC Greensboro,75,East Tennessee St,68
2020-01-19,UNLV,94,San Jose St,56
2020-01-19,USC,80,UCLA,67
2020-01-19,UT Arlington,82,Little Rock,73
2020-01-19,Utah St,87,Colorado St,72
2020-01-19,VCU,68,Massachusetts,50
2020-01-19,Valparaiso,75,Northern Iowa,66
2020-01-19,Vermont,78,Binghamton,50
2020-01-19,Virginia Tech,87,Wake Forest,71
2020-01-19,VMI,91,Western Carolina,83
2020-01-19,Western Illinois,87,Fort Wayne,58
2020-01-19,Western Kentucky,72,Florida Atlantic,66
2020-01-19,Washington,71,California,52
2020-01-19,Weber St,78,Northern Colorado,64
2020-01-19,West Virginia,65,Kansas,64
2020-01-19,Green Bay,90,Illinois Chicago,85
2020-01-19,Milwaukee,64,IUPUI,57
2020-01-19,Winthrop,82,USC Upstate,72
2020-01-19,Wisconsin,64,Michigan,54
2020-01-19,Wofford,59,Furman,54
2020-01-19,Wright St,89,Cleveland St,66
2020-01-19,Yale,70,Brown,67
2020-01-19,North Alabama,63,Stetson,62
2020-01-20,Boston College,87,Florida St,82
2020-01-20,Bradley,57,Southern Illinois,54
2020-01-20,Denver,74,Oral Roberts,58
2020-01-20,Drake,74,Missouri St,63
2020-01-20,Duquesne,91,George Washington,85
2020-01-20,Iowa,95,Illinois,71
2020-01-20,Marquette,79,Providence,68
2020-01-20,Monmouth,83,Iona,81
2020-01-20,Nebraska Omaha,75,South Dakota,68
2020-01-20,Utah,78,Colorado,69
2020-01-21,Alcorn St,74,Arkansas Pine Bluff,69
2020-01-21,Baylor,85,West Virginia,73
2020-01-21,Bethune Cookman,89,Maryland Eastern Shore,68
2020-01-21,Bryant,76,St. Francis PA,67
2020-01-21,Creighton,91,Georgetown,87
2020-01-21,Fairleigh Dickinson,87,Mount St. Mary's,69
2020-01-21,Florida Gulf Coast,87,Stetson,65
2020-01-21,Florida A&M,60,Delaware St,47
2020-01-21,Harvard,84,Howard,71
2020-01-21,Kansas,80,Iowa St,76
2020-01-21,Liberty,72,North Alabama,47
2020-01-21,Lipscomb,86,Kennesaw St,57
2020-01-21,Marist,62,Manhattan,46
2020-01-21,Michigan St,69,Maryland,55
2020-01-21,Northern Colorado,77,Idaho St,53
2020-01-21,North Carolina A&T,80,Coppin St,71
2020-01-21,North Carolina Central,92,Morgan St,64
2020-01-21,NJIT,76,North Florida,72
2020-01-21,Norfolk St,74,South Carolina St,69
2020-01-21,North Carolina,103,Virginia Tech,82
2020-01-21,Old Dominion,76,Charlotte,70
2020-01-21,Prairie View A&M,83,Grambling St,66
2020-01-21,Presbyterian,68,USC Upstate,59
2020-01-21,Radford,72,Longwood,59
2020-01-21,Robert Morris,70,Central Connecticut,59
2020-01-21,Rutgers,76,Nebraska,69
2020-01-21,Sacred Heart,62,Wagner,38
2020-01-21,Southern Univ,80,Mississippi Valley St,56
2020-01-21,St. Francis NY,79,LIU Brooklyn,70
2020-01-21,Texas Southern,75,Jackson St,65
2020-01-21,Western Kentucky,68,Marshall,59
2020-01-21,Winthrop,66,UNC Asheville,45
2020-01-22,Air Force,74,Boise St,60
2020-01-22,Akron,70,Central Michigan,67
2020-01-22,Alabama,74,Mississippi,53
2020-01-22,Bowling Green,80,Eastern Michigan,67
2020-01-22,Duke,79,Pittsburgh,64
2020-01-22,Florida,81,Texas A&M,72
2020-01-22,Florida St,77,Clemson,68
2020-01-22,Fresno St,66,San Diego St,62
2020-01-22,Georgia Tech,63,Notre Dame,61
2020-01-22,Kansas St,58,Texas Tech,45
2020-01-22,Kent St,87,Toledo,85
2020-01-22,Kentucky,76,Mississippi St,55
2020-01-22,Miami OH,71,Ball St,65
2020-01-22,Michigan,59,Minnesota,57
2020-01-22,Northern Illinois,77,Buffalo,75
2020-01-22,Northwestern,73,Indiana,66
2020-01-22,Ohio,81,Western Michigan,76
2020-01-22,South Carolina,80,Auburn,77
2020-01-22,South Florida,54,Wichita St,41
2020-01-22,Saint Peter's,74,Niagara,72
2020-01-22,UNLV,74,New Mexico,58
2020-01-22,Villanova,80,Butler,72
2020-01-22,Virginia,68,Wake Forest,45
2020-01-23,American Univ,70,Boston University,66
2020-01-23,Arkansas,72,Missouri,60
2020-01-23,Army,76,Holy Cross,57
2020-01-23,Bradley,85,Illinois St,68
2020-01-23,Bucknell,71,Loyola MD,68
2020-01-23,Central Arkansas,76,New Orleans,71
2020-01-23,Colgate,57,Lafayette,47
2020-01-23,Cal St Northridge,86,Long Beach St,71
2020-01-23,Davidson,73,George Washington,62
2020-01-23,Drake,78,Evansville,66
2020-01-23,Duquesne,77,Saint Louis,73
2020-01-23,FIU,78,Florida Atlantic,74
2020-01-23,George Mason,67,Dayton,63
2020-01-23,Hartford,74,New Hampshire,39
2020-01-23,Houston,94,East Carolina,50
2020-01-23,Indiana St,70,Valparaiso,53
2020-01-23,La Salle,73,Fordham,71
2020-01-23,Lamar,87,Incarnate Word,81
2020-01-23,Lehigh,85,Navy,74
2020-01-23,LSU,92,Georgia,82
2020-01-23,UMass Lowell,85,Binghamton,79
2020-01-23,Marquette,79,DePaul,69
2020-01-23,Missouri St,70,Loyola Chicago,35
2020-01-23,Nevada,100,Colorado St,60
2020-01-23,Oklahoma,70,Oklahoma St,61
2020-01-23,Providence,64,Xavier,62
2020-01-23,Purdue,79,Ohio St,67
2020-01-23,Rhode Island,71,VCU,65
2020-01-23,Southern Illinois,70,Northern Iowa,62
2020-01-23,Sam Houston St,78,Northwestern St,64
2020-01-23,Southeastern Louisiana,70,Houston Baptist,67
2020-01-23,Stephen F. Austin,61,Abilene Christian,60
2020-01-23,South Dakota,70,North Dakota,56
2020-01-23,St. Bonaventure,65,Massachusetts,51
2020-01-23,Saint Joseph's,74,Richmond,70
2020-01-23,Stony Brook,67,Albany,66
2020-01-23,Texas A&M Corpus Chris,75,Nicholls St,73
2020-01-23,TCU,65,Texas,61
2020-01-23,Tennessee,88,Vanderbilt,83
2020-01-23,UC Irvine,75,Hawaii,74
2020-01-23,UC Riverside,74,Cal Poly,51
2020-01-23,UCF,75,Tulane,50
2020-01-23,UMBC,74,Vermont,61
2020-01-23,Wisconsin,72,Illinois,60
2020-01-23,Wyoming,59,San Jose St,46
2020-01-24,Arizona St,84,UCLA,73
2020-01-24,Arkansas St,82,Appalachian St,81
2020-01-24,Austin Peay,89,Tennessee St,74
2020-01-24,Belmont,79,Murray St,66
2020-01-24,Bryant,63,Central Connecticut,60
2020-01-24,BYU,71,Saint Mary's,66
2020-01-24,Campbell,77,Presbyterian,73
2020-01-24,Canisius,80,Monmouth,66
2020-01-24,Cincinnati,88,Tulsa,64
2020-01-24,Coastal Carolina,72,Little Rock,71
2020-01-24,College of Charleston,72,Elon,53
2020-01-24,Colorado,68,California,59
2020-01-24,Cal St Bakersfield,88,Cal Baptist,84
2020-01-24,Cal St Fullerton,81,UC Santa Barbara,60
2020-01-24,Sacramento St,69,Idaho,48
2020-01-24,Eastern Illinois,66,Tennessee Martin,64
2020-01-24,Eastern Kentucky,88,Jacksonville St,70
2020-01-24,SIU Edwardsville,87,Southeast Missouri St,86
2020-01-24,Fairleigh Dickinson,60,St. Francis NY,58
2020-01-24,Furman,73,Chattanooga,58
2020-01-24,Gonzaga,98,Santa Clara,39
2020-01-24,Hampton,88,USC Upstate,70
2020-01-24,Hofstra,85,James Madison,68
2020-01-24,Illinois Chicago,79,Detroit,67
2020-01-24,IUPUI,73,Oakland,71
2020-01-24,Jacksonville,86,North Florida,81
2020-01-24,Lipscomb,89,Florida Gulf Coast,81
2020-01-24,Longwood,55,High Point,51
2020-01-24,Louisiana Tech,89,Marshall,80
2020-01-24,Louisville,84,North Carolina St,77
2020-01-24,Mercer,88,VMI,68
2020-01-24,Michigan St,82,Iowa,67
2020-01-24,Montana,80,Idaho St,69
2020-01-24,Morehead St,67,Tennessee Tech,61
2020-01-24,Mount St. Mary's,74,LIU Brooklyn,72
2020-01-24,Northern Colorado,79,Southern Utah,68
2020-01-24,Northern Kentucky,87,Green Bay,65
2020-01-24,Nebraska Omaha,85,Fort Wayne,79
2020-01-24,NJIT,82,Stetson,59
2020-01-24,Old Dominion,50,UTEP,48
2020-01-24,Oregon St,90,Washington St,77
2020-01-24,Portland St,78,Eastern Washington,65
2020-01-24,Radford,86,Charleston Southern,78
2020-01-24,Rice,79,Middle Tennessee,68
2020-01-24,Robert Morris,72,Sacred Heart,64
2020-01-24,South Dakota St,87,North Dakota St,69
2020-01-24,San Diego,71,Loyola Marymount,58
2020-01-24,San Francisco,83,Portland,61
2020-01-24,Seattle,75,Chicago St,47
2020-01-24,Siena,57,Fairfield,48
2020-01-24,Syracuse,73,Miami FL,53
2020-01-24,Temple,85,Memphis,76
2020-01-24,Texas St,81,Georgia St,68
2020-01-24,Towson,75,Northeastern,72
2020-01-24,UAB,52,North Texas,49
2020-01-24,Louisiana Lafayette,88,South Alabama,84
2020-01-24,Louisiana Monroe,75,Troy,69
2020-01-24,UNC Greensboro,83,The Citadel,60
2020-01-24,UNC Wilmington,93,William & Mary,88
2020-01-24,USC,80,Arizona,57
2020-01-24,UT Arlington,72,Georgia Southern,67
2020-01-24,UTSA,88,Charlotte,43
2020-01-24,Utah,70,Stanford,66
2020-01-24,Utah Valley,75,UMKC,67
2020-01-24,Western Kentucky,66,Southern Miss,63
2020-01-24,Wagner,83,St. Francis PA,79
2020-01-24,Washington,61,Oregon,56
2020-01-24,Weber St,93,Montana St,84
2020-01-24,Winthrop,97,Gardner Webb,88
2020-01-24,Wofford,107,Samford,106
2020-01-24,Wright St,56,Milwaukee,54
2020-01-24,North Alabama,76,Kennesaw St,71
2020-01-25,Buffalo,88,Kent St,79
2020-01-25,Creighton,75,Butler,61
2020-01-25,Iona,77,Rider,71
2020-01-25,Michigan,69,Indiana,46
2020-01-25,Quinnipiac,92,Marist,78
2020-01-25,Yale,79,Brown,71
2020-01-26,Abilene Christian,79,Central Arkansas,56
2020-01-26,Air Force,73,San Jose St,71
2020-01-26,Akron,67,Northern Illinois,65
2020-01-26,Alabama A&M,68,Southern Univ,62
2020-01-26,Alabama St,74,Alcorn St,59
2020-01-26,Albany,84,Hartford,77
2020-01-26,American Univ,76,Bucknell,68
2020-01-26,Appalachian St,77,Little Rock,73
2020-01-26,Arkansas Pine Bluff,90,Texas Southern,86
2020-01-26,Army,69,Lafayette,63
2020-01-26,Baylor,73,Alabama,68
2020-01-26,Belmont,96,Austin Peay,92
2020-01-26,Binghamton,78,Maine,66
2020-01-26,Boise St,77,Wyoming,52
2020-01-26,Boston College,65,Wake Forest,61
2020-01-26,Charleston Southern,74,Gardner Webb,60
2020-01-26,The Citadel,84,VMI,82
2020-01-26,Cleveland St,72,Youngstown St,62
2020-01-26,Coastal Carolina,77,Arkansas St,64
2020-01-26,College of Charleston,74,William & Mary,59
2020-01-26,Colorado St,74,Fresno St,65
2020-01-26,Columbia,73,Cornell,70
2020-01-26,Connecticut,80,Wichita St,60
2020-01-26,Cal St Fullerton,80,Cal Poly,63
2020-01-26,Davidson,54,Saint Louis,53
2020-01-26,Dayton,75,Fordham,52
2020-01-26,Delaware,76,Drexel,75
2020-01-26,Drake,70,Valparaiso,59
2020-01-26,Duke,66,Georgia Tech,53
2020-01-26,Eastern Michigan,93,Western Michigan,67
2020-01-26,Eastern Washington,94,Sacramento St,92
2020-01-26,Elon,89,UNC Wilmington,82
2020-01-26,East Tennessee St,91,Western Carolina,69
2020-01-26,Fairleigh Dickinson,78,Bryant,63
2020-01-26,Florida Atlantic,89,FIU,72
2020-01-26,Florida A&M,72,Coppin St,70
2020-01-26,Georgia Southern,74,Texas St,58
2020-01-26,George Mason,62,George Washington,55
2020-01-26,Georgia,98,Texas,88
